"X","Y","OBJECTID","GLOBALID","REQUESTID","REQUESTTYPE","REQUESTDATE","STATUS","STREETSEGID","COMMENTS","USERTYPE"
-77.0524316406383,38.909656351451,883,"{F6C04836-5FFD-4F26-B48F-772A5214F214}","883","Stop sign running","2015/07/01 21:05:23+00","Unassigned",4766,"East-west traffic on P Street - both drivers and cyclists - frequently run these stop signs, endangering pedestrians, cyclists, and drivers.","Biker"
-77.0466324654577,38.9111306311707,884,"{91365ABD-963E-470E-947D-CDDC8A332ED7}","884","Stop sign running","2015/07/01 21:07:29+00","Unassigned",7787,"Drivers and cyclists in all directions frequently run this stop sign. Eastbound traffic tends to run the sign during rush hours, southbound in mid-day times. Pedestrians, bicyclists, drivers all adversely affected.","Biker"
-77.0345589905072,38.9102039066727,885,"{DC70EF24-4F4A-4A16-8127-59D11DF1D084}","885","Double parking","2015/07/01 21:09:49+00","Unassigned",4466,"Frequent blocking of the 15th Street Cycle Track due to special church services (weddings and funerals). Issued parking permits interpreted to allow curbside parking, thus blocking bike lane. Dangerous!","Biker"
-77.0219220839151,38.8963614408785,888,"{9B311E8F-B0A9-4A83-AE57-1DA866A1A81A}","888","Other Driving Issue","2015/07/01 21:25:03+00","Unassigned",8839,"Motorists use the bus/bike lane with no repurcussions.","Biker"
-77.0326048290353,38.9283089499699,892,"{B02A416F-5BA7-4763-A7E9-9F088355FB8D}","892","Other Driving Issue","2015/07/01 21:29:45+00","Unassigned",5540,"Cars making U turns endanger bikers in both directions - there is no way for them to signal for this and for bikers to anticipate a U turn safely","Biker"
-77.0566181578294,38.9047963421067,893,"{BF448B13-2A6E-4FF0-8372-DCD8EA260AE3}","893","Other Biking Issue","2015/07/01 21:33:54+00","Unassigned",3273,"Difficult to get onto Pennsylvania Ave from the trail here as a cyclist because of awkward, bottlenecked curb cut that veers left. Trail is also very narrow and shared with peds.","Biker"
-77.0570114624974,38.9022744542624,896,"{4B4990EA-20B0-4743-95D6-D95D64DDB2DD}","896","Poor visibility","2015/07/01 22:07:52+00","Unassigned",9755,"Narrow, winding bike path very close to busy traffic under the bridge here.","Biker"
-76.9982719272401,38.9063664581642,899,"{9FBBEBB2-0477-4BAE-98EC-9D8A60B4C7BC}","899","Blocking the bikebox","2015/07/01 22:32:09+00","Unassigned",12380,"Bike lane awkwardly ends on the wrong side of street.  Cyclists have little choices at end of bike lane.","Biker"
-77.0302464536357,38.9085807124499,914,"{C4D7A32C-D87D-47F2-B615-243329E5113A}","914","Other Driving Issue","2015/07/02 00:22:54+00","Unassigned",496,"Northbound motorists on Vermont turning right on O usually cut the corner over the bike lane. Very dangerous. Could benefit from flexposts being installed at the turn to protect cyclists.","Biker"
-77.0309672412906,38.9091879960524,915,"{96C9BD9F-E6D2-438D-A0CD-FC2CBE7469D8}","915","Other Driving Issue","2015/07/02 00:26:56+00","Unassigned",9336,"Motorists harass and honk (>5sec sustained) at cyclists regularly on this block, even when there is a red light ahead. Police enforcement is needed to protect cyclists.","Biker"
-76.9970099700512,38.8947937691026,916,"{23A6E9B7-E66B-4974-8C9D-33EC051E94E4}","916","Other Driving Issue","2015/07/02 00:36:48+00","Unassigned",7693,"When turning right, motorists cut across bike lane without looking, forcing cyclists into the bollards.","Biker"
-77.0686288431157,38.9050833412482,922,"{002E267F-7119-4D18-B5AC-6DBE89BF9FC4}","922","Other Biking Issue","2015/07/02 02:37:46+00","Unassigned",2125,"It's very difficult for cyclists to safely turn left from M St onto the Key Bridge. The configuration makes it hard to merge from the right hand lane into the turning lane, and it feels unsafe waiting during a red light.","Biker"
-77.0695187104178,38.903123168832,923,"{E871D942-F3A7-4DBB-A1CB-13EDEE19DAA0}","923","Other Walking Issue","2015/07/02 02:39:17+00","Unassigned",6054,"Walkways on the Key Bridge are not wide enough to comfortably accommodate both cyclists and pedestrians. The pedestals for lights jutting into the walkway don't help.","Biker"
-77.069129657554,38.9039611516864,924,"{113676E5-7684-4320-B527-9CA3ACCD23FE}","924","Other Biking Issue","2015/07/02 02:41:27+00","Unassigned",6054,"There should be  ""Slow"" or ""Yield"" sign for drivers turning right onto the ramp to enter the Whitehurst Freeway, as they are crossing a busy bike/ped corridor.","Biker"
-77.046128431305,38.914296064004,925,"{E5009C12-B093-4F3A-862F-BBA090D6D0F6}","925","Other Biking Issue","2015/07/02 02:43:56+00","Unassigned",8422,"It's very difficult for a cyclists to comfortably cross this intersection, either to turn left from Florida onto Connecticut, or to continue straight on Florida. The right turn slip lane for cars is a big part of it.","Biker"
-77.0175592897307,38.8832474563395,927,"{7266E334-4790-4D17-9501-3DF48845511E}","927","Red light running","2015/07/02 03:42:13+00","Unassigned",5344,"The north-facing street light on the SW corner of 4th and E is out due to construction on that lot.  This means you have to see the light on the southeast corner to know what the signal is.  This confuses vehicles that either stop or go randomly.","Biker"
-77.0823512376208,38.9420820013259,931,"{FEE4C035-ABF7-4272-A5CA-8CF220BF813A}","931","Other Biking Issue","2015/07/02 03:46:59+00","Unassigned",12373,"No bike lane or dedicated sidewalks for cyclists on Nebraska","Biker"
-77.0515196189619,38.9256632700217,932,"{CF4658ED-5C53-4BC3-ABB6-6924ED1360B9}","932","Other Biking Issue","2015/07/02 03:48:01+00","Unassigned",8010,"When will DDOT finally install the planned bike lanes on Woodley?  IT has been 3 years","Biker"
-77.0336458558506,38.8948120704464,935,"{B076E2A3-AF04-4916-8774-A7E4DFB59BC2}","935","Other Biking Issue","2015/07/02 11:21:25+00","Unassigned",759,"Please extend the cycle track all the way to Hains Point. The stretch of road on 15th from where the track ends to Maine is frightening on the bike during rush hour, which is why you see so many cyclists on the sidewalk, even though it is forbidden.","Biker"
-77.0328438319119,38.883660684267,950,"{78A8EFA9-62F4-499D-B05A-5B991428EFA5}","950","Other Biking Issue","2015/07/02 11:17:44+00","Unassigned",8048,"The traffic light does not change for cyclists -- I have waited more than 5 minutes at this intersection a couple of times (early morning, before 7AM) and I cannot spot any sensors, while lights in other intersections do change.","Biker"
-77.0544003763301,38.8994704598428,952,"{DA352A6A-A679-4075-83E0-D981DF4044D9}","952","Other Driving Issue","2015/07/02 12:27:36+00","Unassigned",937,"Motorist attempted unsafe pass.","Biker"
-77.0367706290415,38.9167580935824,976,"{07E3BC88-04D0-4546-9947-BE1DAE03D75D}","976","Other Driving Issue","2015/07/02 13:57:00+00","Unassigned",11305,"Cars regularly park in the northbound New Hampshire Ave bike lane, just before the intersection. The line defining the parking line is rounded, so drivers think if they are partially within that rounded space, they're OK.","Biker"
-77.041821874433,38.9155819493679,977,"{4CCC4F73-62DE-4043-8E9B-D89CB4383E4E}","977","Other Driving Issue","2015/07/02 13:57:44+00","Unassigned",10147,"Cars regularly park in the eastbound T Street bike lane, just before the intersection. The line defining the parking line is rounded, so drivers think if they are partially within that rounded space, they're OK.","Biker"
-76.9741420728448,38.8754725954477,982,"{52D6C750-AEBE-48BA-946F-7A56D66F8F6E}","982","Failure to stop for pedestrians","2015/07/02 14:16:47+00","Unassigned",14671,"on ramps onto and off 295 from Penn Ave (all directions) there is no stopping for pedestrians cyclist crossing Sousa bridge.  DDOT could start by restriping crosswalks.  Then some enforcement by MPD.","Biker"
-77.0227367909113,38.8935485571413,984,"{E0EAD1EE-963F-4570-90DE-52193ABA1011}","984","Jaywalking","2015/07/02 14:26:14+00","Unassigned",10325,"There is a lot of people crossing in the middle of the block and using the bike lanes as a hang out while waiting for traffic to clear.","Biker"
-77.0450813635494,38.9056650303989,995,"{6A59ECFA-B3C4-4DA2-9C64-E96904022572}","995","Double parking","2015/07/02 15:13:04+00","Unassigned",7498,"Motorists discharge their passengers into the busy cycle track, or even sometimes park in the cycletrack. They get aggressive and confrontational when cyclists try to get by.","Biker"
-77.0351368603628,38.9056562355244,998,"{F3E75E82-BA2D-48D2-927D-E91C20F71988}","998","Other Biking Issue","2015/07/02 15:31:03+00","Unassigned",3266,"M Street buffered bike lane should be completed as originally intended providing protected lane as on other portions of M St.","Biker"
-77.0460051392027,38.905664681092,999,"{FA2FAB89-C798-44CA-A747-083C4E6BDA76}","999","Poor visibility","2015/07/02 15:34:33+00","Unassigned",7498,"Motorists often turn into parking structure without yielding to or seeing bike traffic in buffered bike lane. Poor visibility due to parked cars--consider removing one on street parking space at this garage entry point.","Biker"
-77.0342273069994,38.9126259575037,1003,"{0F22782E-7E49-4AA0-9153-763D2164A2AE}","1003","Other Driving Issue","2015/07/02 15:53:26+00","Unassigned",3876,"Cars turning right do not yield to bicyclists. I've nearly been hit several times.","Biker"
-77.0219214954598,38.9111312119646,1006,"{715245E2-B232-4DF4-BA10-CACE26085898}","1006","Blocking the bikebox","2015/07/02 16:15:18+00","Unassigned",10897,"Drivers often do not have enough room to get over to turn right onto 7th St. from Q and consequently often block the bike lane. Furthermore, drivers do not signal here - I myself have crashed into a car's fender here because of this.","Biker"
-77.0175578963476,38.8850787712711,1007,"{EB7A98C6-C06C-4047-A833-D6D5F4792FA0}","1007","Other Driving Issue","2015/07/02 16:17:33+00","Unassigned",1143,"With Virginia Avenue closed here, why not have the signals flashing yellow for Fourth Street? There areno turns, so no need to stop north/south traffic. Thanks!","Biker"
-76.9734746553239,38.8747708562707,1010,"{FFF397CC-0C48-48C6-9F18-F1838C5BEDDA}","1010","Other Biking Issue","2015/07/02 15:52:56+00","Unassigned",5504,"There needs to be a crosswalk here, bikes cross this ramp to get to the sidewalk before crossing again after the bridge to get onto Anacostia tral. There needs to be a crosswalk and lights to alert drivers","Biker"
-76.9614032074171,38.8775771526547,1011,"{231B452E-308B-4AEF-9D82-3172D18083CE}","1011","Red light running","2015/07/02 15:58:42+00","Unassigned",10892,"The light at the roundabout here doesn't recognize bikes, they constantly have to run the red unless a car is also waiting to go straight","Biker"
-77.0257521806231,38.9110004868635,1012,"{556DCEEF-149E-4D25-B581-65AE0EEF92E9}","1012","Other Biking Issue","2015/07/02 16:00:39+00","Unassigned",12623,"This section of Rhode Island Ave is riddled with potholes, so cyclists are often forced to go into the middle lane of traffic, which is extremely dangerous.","Biker"
-77.0404477972168,38.9037497867086,1013,"{5091EA87-46C4-482B-ADBA-50DBB06D8CBD}","1013","Double parking","2015/07/02 16:05:57+00","Unassigned",8858,"Street vendor often illegally parks in left turn lane during morning and evening rush hour periods - blocks both the turn lane and bottlenecks the bike lane","Biker"
-77.0445568904173,38.9056632074278,1014,"{F5787F2E-2727-47DA-89C0-95EC18659F28}","1014","Other Biking Issue","2015/07/02 16:09:56+00","Unassigned",11513,"Cars and trucks often turn right onto 20th street from the the middle lane (not the right-hand turn lane), often cutting off cyclists and forcing them to either slam on the brakes or swerve onto the sidewalk to avoid hitting them.","Biker"
-77.0168291571398,38.9111273721512,1015,"{2829C874-5F4B-4A1B-8352-FDC7EEC39F33}","1015","Speeding","2015/07/02 16:12:35+00","Unassigned",2304,"Cars often drive way too fast down this section of New Jersey Ave, in both directions. I witnessed a cyclist get hit by a car here after the car was speeding to go through a red light and the signal already turned green for traffic going east on Q.","Biker"
-77.0175605528724,38.8918020898009,1021,"{9DD66092-12B2-4243-A80E-B5C041A37FA6}","1021","Blocking the bikebox","2015/07/02 16:53:57+00","Unassigned",11684,"Often drivers pull up and through the bike box here both in the left and right hand lane.","Biker"
-77.0207768860252,38.8961384264737,1024,"{88F286C9-A472-486E-8DDE-78960D5F8BE9}","1024","Other Biking Issue","2015/07/02 16:59:34+00","Unassigned",6437,"A lot of vehicles will stop and park along the E Street bike lane.","Biker"
-77.0270371605142,38.9191910179746,1027,"{CE127921-CEED-4540-9B6B-A1461E4B1151}","1027","Other Biking Issue","2015/07/02 15:08:45+00","Unassigned",5785,"This whole stretch of 11th from Florida to S st is awful for bikers and cars. Cars don't want to share the sharrowed lane with bikers and pass very dangerously to get around them. The road is also very torn up.","Biker"
-77.0270425561965,38.9257625501475,1033,"{3959A45B-5A74-4239-A973-CB1DAA8E68C8}","1033","Stop sign running","2015/07/02 15:13:10+00","Unassigned",9423,"There needs to be a 4 way stop here. Traffic on Girard has a stop but 11th doesn't. Drivers on Girard either assume 11th street has stop signs or dangerously try to go through the intersection instead of waiting for a break in traffic.","Biker"
-77.0280831000808,38.9046269841153,1035,"{8A9905BD-EB36-4666-9813-9B4AF6F9F3FC}","1035","Other Driving Issue","2015/07/02 15:19:14+00","Unassigned",11007,"Why was this bike lane taken away? Now it goes from bike lane to sharrow to bike lane in less than a block. Cars don't give bikes room after crossing Massachusetts and STAY in the bike lane instead of transitioning properly from sharrow to bike lane.","Biker"
-77.0175961385193,38.8782359666605,1037,"{5558CC66-93C6-4105-8072-30C80F268710}","1037","Double parking","2015/07/02 15:33:24+00","Unassigned",14208,"There are CONSTANTLY cars parked in the bike lanes on 4th ST SW between M ST and I ST. They need to be ticketed and forced to move. When biking through here, their illegal behavior often forces me to cut into traffic to avoid hitting them.","Biker"
-77.044736995031,38.9056636655876,1038,"{661C2408-57A3-4F21-9B78-0ED9A3DEC991}","1038","Blocking the bikebox","2015/07/02 15:37:13+00","Unassigned",11513,"Motorists often enter right turn lane without yielding to bike traffic in mixing zone. More adequate signage should remind drivers to yield to bike traffic before entering the turn lane.","Biker"
-77.0317997132626,38.9126147173008,1040,"{DC76D9D3-395F-4FBF-83B2-BECEAA4DAACF}","1040","Other Driving Issue","2015/07/02 15:52:48+00","Unassigned",9471,"Cars turning right do not yield to bicyclists. I've nearly been hit several times.","Biker"
-77.0454365267023,38.8921088430478,1050,"{2B25BD92-732B-4AD7-A9F0-A187B4BBEEDF}","1050","Speeding","2015/07/02 18:27:40+00","Unassigned",11288,"Riding a bike on Constitution is a death wish due to the speeding cars.","Biker"
-77.0231135205462,38.8708130213703,1057,"{AEF60B95-FF90-4247-911E-BF3EAF6B81E0}","1057","Speeding","2015/07/02 18:34:57+00","Unassigned",3363,"Cars speed here and pass dangerously. It is unnecessary to have two lanes for cars along this stretch. There should be a bike only lane and a car only lane.","Biker"
-77.01754716516,38.8786280184628,1058,"{B6C339D9-2E99-46E6-BF5F-3E125660FAD1}","1058","Jaywalking","2015/07/02 18:35:53+00","Unassigned",14208,"Many pedestrians crossing willy-nilly like all along this block.","Biker"
-77.033115734634,38.883943489744,1059,"{F5A1BD68-4FB2-4517-B841-4CF881F057D0}","1059","Failure to stop for pedestrians","2015/07/02 18:36:14+00","Unassigned",9050,"Speeding cars do not stop for pedestrians.","Biker"
-76.9910850566394,38.8732948792063,1060,"{72BC4DCD-2F17-4BDF-A0CB-D15A94720D87}","1060","Long wait to cross","2015/07/02 18:39:18+00","Unassigned",14786,"This light and the pedestrian cross button do not work. I once saw workers adjusting the lights. I told them this, and they said they'd fix it. They didn't.","Biker"
-76.9904576441877,38.871859143245,1061,"{2E34872E-CD91-4BCB-8342-2F9265AD0C3F}","1061","Speeding","2015/07/02 18:39:53+00","Unassigned",14849,"Cars speed across the bridge.","Biker"
-77.018110562198,38.9208963280951,1066,"{EB5885A6-2476-49CD-A2E3-2F02EE0080CB}","1066","Other Biking Issue","2015/07/02 19:19:42+00","Unassigned",10928,"The bike lanes on 5th St NW north of here need to connect to bike lanes on 7th St NW to the southwest. This is a small but important gap in the network.","Biker"
-77.0280780888199,38.9310585926635,1067,"{3552F49E-4E54-4B59-BAD5-31AA07D27F75}","1067","Double parking","2015/07/02 19:22:55+00","Unassigned",7835,"The bike lane is consistently blocked by trucks.","Biker"
-77.0345345997377,38.9169532630714,1075,"{844EF8B8-B475-476C-9386-3919367C17D3}","1075","Red light running","2015/07/02 19:43:07+00","Unassigned",10024,"Cars often run the no turn on left signal and drive into the cycle track","Biker"
-77.0159861129864,38.9749899120586,1079,"{F5104A3D-E1DA-48E1-A1D6-9294DC1A1DA2}","1079","Other Biking Issue","2015/07/02 19:46:24+00","Unassigned",9034,"This area is heavily trafficked and as a result, difficult to bike through. With parking banned on one side of the street, adding bike lanes or a cycle track would be relatively easy.","Biker"
-77.0198985035135,38.9735903565739,1083,"{B8362329-C59E-4F8E-9452-232234FD744A}","1083","Stop sign running","2015/07/02 19:48:06+00","Unassigned",9514,"Cars including police cars and buses frequently run this stop sign due to the hill.","Biker"
-77.0278519359226,38.915581322998,1088,"{F39DF7A7-D6EB-45E1-8D2E-2FEC978879E7}","1088","Speeding","2015/07/02 19:51:28+00","Unassigned",543,"drivers often speed and don't have time to notice me","Biker"
-76.9784375942429,38.9189526708605,1090,"{B0D3EB12-1A8C-464E-A779-0D759CFCD169}","1090","Poor visibility","2015/07/02 19:59:00+00","Unassigned",1652,"This portion of Montana Ave has poor sidewalks and visibility. Tree brush is constantly lying in the sidewalk along with trash. Additionally there is a light post in the MIDDLE of the sidewalk.","Biker"
-77.0745956142552,38.9610067676227,1091,"{6E171636-B47B-42B5-B554-802B68EA2BED}","1091","Other Biking Issue","2015/07/02 20:02:03+00","Unassigned",6974,"Biking on Military Ave between Conn Ave and Western Ave is like biking on the moon. SOOOOO MANY CRATERS. This road is crumbling and driving, never mind biking, is a nightmare! PAVE THE ROAD!!","Biker"
-77.0177107615824,38.877273932849,1093,"{37D4ED92-C1B1-4A7B-8B46-A131A510219B}","1093","Double parking","2015/07/02 20:17:45+00","Unassigned",14208,"Cars are always double parked blocking bike lane and/or parked in the center median (including MPD, DCFC, and other city vehicles). Dangerous for bikers to merge in/out of traffic, and for pedestrian visibility when crossing street.","Biker"
-77.0336476747208,38.895371408549,1097,"{F6510AB7-6670-4526-948E-5644EE4D610D}","1097","Other Biking Issue","2015/07/02 20:58:54+00","Unassigned",759,"The 15th street cycletrack should be extended at least as far as the Mall, likely much further.

Also, the kind folks who own the Ellipse love to randomly block entrances and exits, blocking one of the routes for people heading to the National Mall.","Biker"
-77.0005812953239,38.8898642496183,1104,"{7A21CE15-5356-43E5-B3A2-A68AD6F76F8A}","1104","Cyclist behavior","2015/07/03 00:18:30+00","Unassigned",5906,"Cyclists run this light constantly. It's because in the morning when the light at fifth street turns green, the light at 4th St turns red, so cars and bikes have to wait at two consecutive lights. I've seen a number of close calls here.","Biker"
-77.0591707730668,38.8851122448809,1106,"{0A1EFD6E-D9C3-44EC-B6BE-6B7264B1CEEF}","1106","Other Biking Issue","2015/07/02 21:01:40+00","Unassigned",1228,"Crossing the GW Parkway shouldn't be done at-grade, or if it must, drivers should be made to stop with a stoplight or other traffic control device. It is a major safety hazard.","Biker"
-77.0121578399078,38.9155357317641,1111,"{71B17C43-C767-4D50-A67E-7C973F74D9A9}","1111","Speeding","2015/07/02 23:32:32+00","Unassigned",5278,"","Biker"
-77.0451039173774,38.8921088332281,1112,"{EC95312C-0F09-4C04-AFD8-7EF08D1B613D}","1112","Speeding","2015/07/03 00:18:57+00","Unassigned",11288,"","Biker"
-77.0434811262034,38.8929541133057,1113,"{A34CCD1A-5936-4DF5-A176-01607B05A9B8}","1113","Speeding","2015/07/03 00:21:44+00","Unassigned",13163,"Very dangerous. Virginia drivers trying to get home.","Biker"
-77.028590591652,38.8886562647555,1119,"{865952CB-0625-4BE5-828A-DDE9614A2F04}","1119","Speeding","2015/07/03 02:58:01+00","Unassigned",5253,"Posted speed limit is 15mph on mall drives, but I am constantly tailgated or passed dangerously by drivers... even though I ride 15-20mph. These speeders disregard the tourists, school groups, and summer camp kids walking around the mall.","Biker"
-77.0128385981789,38.8865580394436,1120,"{515B12FA-C951-421B-BD00-14D2BA55FDE6}","1120","Other Biking Issue","2015/07/03 03:04:08+00","Unassigned",5297,"SB shadows should be placed on the left side of the right lane to set cyclists up for the short bike lane. Current location encourages cyclists to ride in a right-hook position.","Biker"
-77.0417070988669,38.8967448343996,1122,"{5CFBD5BB-A8F0-48CE-BA7A-5F70DF69E94C}","1122","Other Driving Issue","2015/07/03 03:29:54+00","Unassigned",3887,"Extremely poor road surface, potholes, uneven paving creates great hazards.","Biker"
-77.0259894881601,38.9014704750626,1142,"{CAE8D6C2-83AB-446A-AD2A-2B2C66DAB8F4}","1142","Other Biking Issue","2015/07/03 12:05:30+00","Unassigned",5193,"Traveling northbound on 10th street, the two way street suddenly becomes one way at NY ave without any obvious place for people on bikes to take refuge from oncoming cars.  It's better to cut across the City Centre Plaza to avoid the intersection","Biker"
-77.0176081826531,38.8781086320822,1144,"{3A0EB538-EBF4-408B-BA6D-3695C91F5E56}","1144","Double parking","2015/07/03 12:24:31+00","Unassigned",14208,"Double parking zoo creates traffic free-for-all; especially cars crossing double yellow to navigate through. These buildings have loading docks. That's where deliveries should be made.","Biker"
-77.0166136373662,38.9105286184516,1145,"{FFF50176-3D43-4F08-8CA4-99ED5B76DBCC}","1145","Speeding","2015/07/03 12:34:21+00","Unassigned",10310,"20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.","Biker"
-77.0156836035918,38.9079439932706,1146,"{8AF0798C-213A-456E-AF91-8867713D3561}","1146","Speeding","2015/07/03 12:34:59+00","Unassigned",5676,"20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.","Biker"
-77.0161727923432,38.9091280007596,1147,"{CFB87DBC-D404-46CE-878A-4905BF471C76}","1147","Speeding","2015/07/03 12:35:24+00","Unassigned",12078,"20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.","Biker"
-77.017074284224,38.9118087617862,1148,"{3E4D9FE6-6617-4C92-8E11-81A5487201D1}","1148","Speeding","2015/07/03 12:35:47+00","Unassigned",13090,"20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.","Biker"
-77.0175489256775,38.9131211471573,1149,"{3F549E20-635D-42C3-A85B-07F340E0A4ED}","1149","Speeding","2015/07/03 12:36:07+00","Unassigned",12968,"20 years experience biking in DC and NJ Ave from NY Ave to Florida is one of the worst sections for speeding and aggressive lane changes. 40+ mph cars not unusual.","Biker"
-77.002665049152,38.8668952785037,1150,"{C346486F-B2C5-402B-968D-1F78251A4D00}","1150","Other Biking Issue","2015/07/03 12:39:16+00","Unassigned",11075,"Making turn from South Cap bike lane to eastbound bike trail to Poplar Point too tight of a radius; steep. Dangerous to inexperienced cyclists. Needs redesign.","Biker"
-77.0072313768595,38.8792933793116,1156,"{7A1D6F90-082F-443A-BA93-1003E90EF5BB}","1156","Double parking","2015/07/03 14:58:19+00","Unassigned",6001,"Cars are always double parked in the bike lane in front of this apartment building. I have never been able to ride in this lane without it being obstructed by cares.","Biker"
-77.017564801082,38.8820391162805,1157,"{E6A15EAC-D4CC-4F72-BA0A-E44AD16362CF}","1157","Other Biking Issue","2015/07/03 14:59:03+00","Unassigned",6650,"The construction site keeps leaving unmarked and unpaved metal plates in the bike lane.","Biker"
-77.0205457979984,38.9765354184176,1159,"{71F0F675-BBA0-4C56-AE4F-7C899BB07A19}","1159","Red light running","2015/07/03 15:51:26+00","Unassigned",6180,"Cars run this red light all the time - especially going straight across Blaire. A red light camera would make this intersection safer.","Biker"
-77.0065444991211,38.8792917956207,1161,"{0599B3F7-4890-42B7-BDEC-248E3BAD1DEA}","1161","Blocking the bikebox","2015/07/04 12:36:57+00","Unassigned",6001,"The bikelane on the north side of I Street is permanently blocked by idling cars picking up or dropping people off at the apartment buildings.","Biker"
-77.0345475861407,38.9140999220946,1162,"{C6C21265-318E-445E-A7B6-7670BD7AB02F}","1162","Red light running","2015/07/04 15:37:08+00","Unassigned",1371,"Cars often make a left on the red signal from 15th onto S St.","Biker"
-77.0345346342194,38.916938747033,1163,"{26559568-EDA2-4F5A-AA1F-290BC954F265}","1163","Cyclist behavior","2015/07/04 15:44:50+00","Unassigned",10024,"Bicyclists routinely ""run"" the red light when cars on 15th want to turn left onto U street.  I recommend installing a bicycle traffic light on this intersection as many bicyclists don't know the pedestrian signal is their traffic light. (some do tho)","Biker"
-77.0324248578964,38.9265668864016,1164,"{34730313-E5E0-4C14-9E9C-8A9DB4FAC10A}","1164","Blocking the crosswalk","2015/07/04 15:48:06+00","Unassigned",3720,"PM Rush Hour cars routinely block the crosswalk and even the entire intersection going North on 15th.  This makes it difficult for cars to cross Harvard, bikes to go anywhere, and pedestrians to cross.","Biker"
-77.0324248578964,38.9265668864016,1165,"{E5FA0253-DCD1-4331-AB00-3F376A7550B3}","1165","Other Biking Issue","2015/07/04 15:49:26+00","Unassigned",3720,"It is incredibly hard to turn left onto 15th from Harvard and not bicycle on the sidewalk due to the lack of space, parked cars, and no bicycle lane.","Biker"
-77.0473355037427,38.9096456867872,1169,"{10DFA866-0B6C-48D4-97A7-EEC5F7E38F78}","1169","Other Driving Issue","2015/07/03 15:43:24+00","Unassigned",6032,"Cars for hotel pull into the road or make u-turns without looking. For safety I always ride in the middle or left side of the lane on this block but still frequently almost hit once a week. Most dangerous part of my 7 mile commute!","Biker"
-77.0345761435943,38.9042157365717,1173,"{2C760893-E2CB-4E70-9DE8-60A6CB00C14E}","1173","Other Biking Issue","2015/07/04 15:42:58+00","Unassigned",5270,"Tour buses routinely stop here and load/unload.  Tourists are unaware of the bicycle lanes and just hop off the bus right in front of bicyclists.  It is incredibly dangerous for everyone.","Biker"
-77.0394505360038,38.9000516292218,1174,"{401D251B-06F0-44A3-ACFE-8C17F06F47F3}","1174","Other Biking Issue","2015/07/04 15:53:26+00","Unassigned",9179,"When the secret service closes Pennsylvania Ave, 17th is a challenging street to bicycle on, especially due to the two right turn lanes and the bus stop.","Biker"
-77.0299816168786,38.912615352032,1176,"{396E9FC4-5B1B-4183-B0CC-3BF87A45FB87}","1176","Other Biking Issue","2015/07/05 01:36:37+00","Unassigned",9471,"Sections of R Street were paved over 3 months ago and the bike lanes have yet to be re-striped. It's a wild west out there.","Biker"
-77.0319747233772,38.8886220635367,1183,"{B64BFE00-BB89-4B74-B309-FC6CDEE3E1DE}","1183","Red light running","2015/07/05 20:29:25+00","Unassigned",13128,"14th Street traffic speeds and runs this red light constantly.","Biker"
-77.0678783216094,38.9108867595786,1281,"{FAC4324A-5A34-42CB-B2C2-5DAD32F2B4A8}","1281","Other Biking Issue","2015/07/05 21:26:15+00","Unassigned",8613,"bike lane is way too small and always disrespected by drivers","Biker"
-77.0644187076626,38.9051506815816,1282,"{D12FF56B-6E3D-4E86-85D7-348F195F94F9}","1282","Other Biking Issue","2015/07/05 21:29:10+00","Unassigned",7676,"remove a lane of parking, add a two way cycle track","Biker"
-77.0591700111323,38.9052264074347,1283,"{EC4FBAC0-2A5F-44A9-9D37-9EABEC3EF87B}","1283","Other Biking Issue","2015/07/05 21:29:34+00","Unassigned",6784,"remove a lane of parking, add a two way cycle track","Biker"
-77.0524643295297,38.9033503188598,1284,"{9F875520-095B-4D38-B01C-16A471CFADEE}","1284","Other Biking Issue","2015/07/05 21:29:56+00","Unassigned",10279,"remove a lane of parking, add a two way cycle track","Biker"
-77.0471330103595,38.9014931601321,1285,"{2AD57941-CDC9-471D-915D-B2837A1F64B9}","1285","Other Biking Issue","2015/07/05 21:30:19+00","Unassigned",7187,"remove a lane of parking, add a two way cycle track","Biker"
-77.0570582472259,38.9065470256902,1286,"{1844D395-E7ED-4A64-86BE-5B97CEC594CC}","1286","Other Biking Issue","2015/07/05 21:31:13+00","Unassigned",9890,"remove a lane of parking, add a bike lane","Biker"
-77.0320127761577,38.9224354221028,1305,"{FE4399D5-C968-4FCA-9646-F9020D91DA8E}","1305","Blocking the crosswalk","2015/07/06 13:42:27+00","Unassigned",11184,"Cars regularly park in the Clifton Street crosswalk, especially on the southbound side of 14th.  This makes it dangerous for pedestrians who squeeze inbetween parked cars, and dangerous for bicyclists/cars who don't see them clearly.","Biker"
